193,198,0.00156,0.01139,0.00646,1
215,197,0.00485,0.02842,0.01419,1
197,220,0.00424,0.01803,0.00902,1
198,216,0.0109,0.06393,0.03192,1
221,199,0.00945,0.04022,0.02012,1
1037,199,0.01619,0.07138,0.03323,1
202,752,0.01319,0.05811,0.02705,1
202,1037,0.02196,0.09676,0.04504,1
205,204,0.00013,0.00965,0,1
206,204,0.00077,0.03843,0,1
207,204,0.00027,0.02003,0,1
208,204,0.00043,0.0445,0,1
209,204,0.00064,0.04928,0,1
210,204,0.00034,0.02438,0,1
211,204,0.0007,0.04736,0,1
614,204,0.00053,0.01087,0.75821,1
204,1966,0.00058,0.01198,0.83533,1
1015,215,0.00519,0.02933,0.01578,1
216,643,0.00981,0.04323,0.02012,1
216,780,0.00341,0.01999,0.00998,1
217,785,0.0038,0.02226,0.01112,1
219,218,0.00066,0.06242,0,1
218,729,0.01,0.1,3,1
220,706,0.00446,0.02617,0.01307,1
222,221,0.00178,0.07699,0,1
223,222,0.00583,0.25242,0,1
245,222,0.02143,0.09374,0.01428,1
226,225,0.00103,0.06934,0,1
226,225,0.00103,0.06934,0,1
225,1227,0.00653,0.06378,0.12272,1
1335,225,0.00639,0.04566,0.08324,1
226,331,0.01283,0.07327,0.01101,1
228,227,0.00324,0.10104,0,1
227,327,0.01071,0.04441,0.00754,1
365,227,0.00248,0.01085,0.00165,1
229,276,0.07286,0.17811,0.02332,1
350,229,0.0221,0.13272,0.01801,1
230,273,0.01784,0.0795,0.01166,1
369,230,0.01721,0.07139,0.01211,1
231,237,0.0282,0.12334,0.01878,1
231,361,0.00869,0.03873,0.00568,1
231,369,0.01571,0.08971,0.01348,1
232,260,0.03575,0.14831,0.02517,1
364,232,0.0278,0.12389,0.01817,1
367,232,0.04389,0.1073,0.01405,1
233,248,0.0285,0.17117,0.02323,1
370,233,0.03539,0.14683,0.02492,1
234,300,0.02704,0.16239,0.02204,1
317,234,0.02325,0.1396,0.01894,1
235,236,0.01814,0.1036,0.01557,1
235,348,0.02409,0.1376,0.02068,1
236,1276,0.01815,0.10369,0.01558,1
237,301,0.00833,0.05,0.00679,1
238,348,0.04522,0.19779,0.03012,1
1262,238,0.01229,0.05481,0.00804,1
239,345,0.00527,0.03162,0.00429,1
239,351,0.01148,0.0656,0.00986,1
239,352,0.00752,0.04513,0.00612,1
241,240,0.00189,0.07277,0,1
240,307,0.00919,0.05252,0.00789,1
240,327,0.00883,0.03662,0.00621,1
240,355,0.03765,0.09203,0.01205,1
363,240,0.02927,0.12143,0.02061,1
243,242,0.00052,0.03897,0,1
243,242,0.00053,0.03897,0,1
244,242,0.00133,0.06779,0,1
242,274,0.01395,0.13638,0.2624,1
242,282,0.0091,0.0889,0.17104,1
248,243,0.01378,0.07869,0.01182,1
338,243,0.01054,0.07345,0.01201,1
338,243,0.01054,0.07345,0.01201,1
273,245,0.01086,0.07565,0.01237,1
962,245,0.02082,0.09277,0.0136,1
257,246,0.06611,0.16158,0.02116,1
309,246,0.01233,0.07039,0.01058,1
273,247,0.01656,0.0738,0.01082,1
247,291,0.09726,0.23774,0.03113,1
247,339,0.03509,0.21073,0.0286,1
259,249,0.05582,0.13643,0.01786,1
249,260,0.0401,0.16637,0.02823,1
249,325,0.02809,0.12288,0.01871,1
251,250,0.00258,0.11301,0,1
252,250,0.00048,0.03228,0,1
250,960,0.00227,0.01625,0.02963,1
251,326,0.02467,0.05926,0.00804,1
371,253,0.01187,0.06781,0.01019,1
253,806,0.01232,0.05113,0.00868,1
254,296,0.00885,0.05057,0.0076,1
338,254,0.02646,0.10977,0.01863,1
278,255,0.03288,0.08037,0.01052,1
255,294,0.03731,0.09121,0.01194,1
255,364,0.02073,0.09067,0.01381,1
256,318,0.00583,0.04065,0.00664,1
323,256,0.00703,0.03076,0.00468,1
258,257,0.00593,0.17201,0,1
360,257,0.00696,0.01672,0.00227,1
259,290,0.08317,0.2033,0.02662,1
260,290,0.03434,0.19612,0.02947,1
262,261,0.00411,0.1621,0,1
263,261,0.00051,0.03079,0,1
302,261,0.00125,0.01223,0.02354,1
261,312,0.00895,0.08746,0.16828,1
262,304,0.00768,0.04384,0.00659,1
309,262,0.00471,0.02825,0.00383,1
296,264,0.02206,0.09153,0.01553,1
363,264,0.01922,0.08563,0.01256,1
266,265,0.00322,0.18545,0,1
267,265,0.00205,0.14897,0,1
268,265,0.00154,0.10487,0,1
269,265,0.00096,0.05895,0,1
265,270,0.0031,0.02,0.05832,1
265,282,0.00347,0.02481,0.04523,1
266,288,0.02146,0.09562,0.01402,1
335,266,0.01081,0.04816,0.00706,1
271,270,0.00338,0.14142,0,1
272,270,0.00027,0.016,0,1
272,270,0.00027,0.016,0,1
270,302,0.00316,0.0309,0.05946,1
306,270,0.00313,0.03062,0.05891,1
271,288,0.01369,0.045,0.00446,1
353,271,0.02116,0.05173,0.00677,1
272,610,0.0011,0.013,0.63,1
272,610,0.0011,0.013,0.63,1
272,685,0.0013,0.015,1.02,1
272,959,0.0013,0.015,1.02,1
275,274,0.00147,0.09038,0,1
275,274,0.00147,0.09038,0,1
384,274,0.01665,0.16272,0.31309,1
276,317,0.03727,0.22382,0.03037,1
276,331,0.01629,0.09779,0.01327,1
278,277,0.00422,0.16643,0,1
279,277,0.00065,0.02944,0,1
280,277,0.00099,0.0556,0,1
281,277,0.00152,0.05399,0,1
282,277,0.003,0.03,0.06,1
306,277,0.00152,0.0149,0.02867,1
277,312,0.00333,0.03466,0.11812,1
277,312,0.00333,0.03466,0.11812,1
283,282,0.00178,0.135,0,1
284,282,0.00205,0.114,0,1
285,282,0.00132,0.0814,0,1
286,282,0.00115,0.04113,0,1
287,282,0.00159,0.0585,0,1
283,335,0.01912,0.04672,0.00612,1
289,288,0.00856,0.17814,0,1
288,365,0.01218,0.05051,0.00857,1
290,366,0.03037,0.17347,0.02607,1
292,291,0.00117,0.04824,0,1
291,294,0.01175,0.06712,0.01009,1
291,318,0.01576,0.07025,0.0103,1
291,365,0.01175,0.05234,0.00768,1
293,301,0.01599,0.09132,0.01372,1
293,364,0.01354,0.03311,0.00434,1
295,294,0.00337,0.06343,0,1
294,355,0.00569,0.02535,0.00372,1
366,296,0.01958,0.11184,0.01681,1
298,297,0.00148,0.05882,0,1
297,300,0.01657,0.09953,0.01351,1
347,297,0.01212,0.06921,0.0104,1
297,372,0.03286,0.18769,0.0282,1
356,299,0.07582,0.18532,0.02427,1
299,362,0.0747,0.18259,0.02391,1
301,323,0.00591,0.03377,0.00508,1
301,355,0.01523,0.06786,0.00995,1
303,302,0.00156,0.05913,0,1
305,302,0.00202,0.06066,0,1
302,357,0.0042,0.03003,0.05475,1
304,303,0.00542,0.12325,0,1
358,303,0.01347,0.05936,0.02763,1
307,306,0.00172,0.064,0,1
308,306,0.00171,0.09998,0,1
361,307,0.00824,0.03605,0.00549,1
310,309,0.00703,0.2158,0,1
311,309,0.00831,0.19507,0,1
309,352,0.0069,0.01687,0.00221,1
313,312,0.0005,0.02042,0,1
316,312,0.00152,0.0846,0,1
960,312,0.00237,0.0246,0.08383,1
960,312,0.00237,0.0246,0.08383,1
314,313,0.00098,0.02574,0,1
313,899,0.0094,0.05512,0.02752,1
315,314,0.00127,0.03474,0,1
326,315,0.00402,0.02416,0.00328,1
315,349,0.01164,0.02796,0.00379,1
319,318,0.00352,0.16184,0,1
361,318,0.018,0.04399,0.00576,1
321,320,0.00239,0.06155,0,1
321,320,0.00239,0.06155,0,1
322,320,0.0034,0.134,0,1
357,320,0.0038,0.02718,0.04955,1
333,321,0.00325,0.02263,0.0037,1
323,324,0.01869,0.08329,0.01221,1
324,326,0.015,0.088,0.012,1
349,324,0.0162,0.07086,0.01079,1
328,325,0.01395,0.07966,0.01197,1
1408,325,0.03353,0.08195,0.01073,1
329,328,0.00965,0.2233,0,1
330,328,0.00703,0.22022,0,1
1206,328,0.01785,0.07953,0.01166,1
332,371,0.03432,0.08389,0.01098,1
332,1115,0.02034,0.11619,0.01746,1
334,333,0.00505,0.2206,0,1
336,335,0.01169,0.25489,0,1
337,335,0.00858,0.25519,0,1
340,339,0.02115,0.08773,0.01489,1
341,340,0.00258,0.11311,0,1
342,340,0.00353,0.07808,0,1
340,360,0.01168,0.07015,0.00952,1
344,343,0.00248,0.09082,0,1
372,343,0.02215,0.13302,0.01805,1
558,343,0.027,0.1542,0.02317,1
346,345,0.00565,0.10546,0,1
345,353,0.00954,0.03956,0.00671,1
345,369,0.02936,0.13085,0.01919,1
350,347,0.05936,0.14511,0.019,1
1336,348,0.018,0.1,0.016,1
350,1109,0.04241,0.10187,0.01382,1
365,351,0.00595,0.02651,0.00389,1
356,368,0.04225,0.10327,0.01352,1
358,357,0.00391,0.20153,0,1
359,358,0.01014,0.22418,0,1
360,359,0.00579,0.2297,0,1
362,366,0.02534,0.14471,0.02175,1
362,370,0.03674,0.1607,0.02447,1
368,367,0.04463,0.10909,0.01428,1
373,410,0.01209,0.07809,0.0149,1
473,373,0.00838,0.05414,0.01033,1
473,373,0.00838,0.05414,0.01033,1
498,373,0.01296,0.09028,0.01476,1
375,374,0.00169,0.06285,0,1
384,374,0.006,0.06,0.115,1
483,374,0.00456,0.03255,0.05934,1
392,375,0.02734,0.11343,0.01925,1
484,375,0.01989,0.11362,0.01707,1
376,381,0.0269,0.11766,0.01792,1
376,567,0.00624,0.04344,0.0071,1
377,397,0.00348,0.02089,0.00284,1
377,404,0.00873,0.03892,0.00571,1
377,492,0.00469,0.02091,0.00307,1
378,1162,0.01363,0.07782,0.01169,1
1205,378,0.01482,0.06605,0.00968,1
378,1396,0.01174,0.05229,0.00767,1
380,379,0.00242,0.06944,0,1
380,379,0.00315,0.06944,0,1
522,379,0.00542,0.03498,0.00667,1
522,379,0.00542,0.03498,0.00667,1
535,379,0.00315,0.02032,0.00388,1
535,379,0.00315,0.02032,0.00388,1
381,555,0.03112,0.13615,0.02073,1
404,382,0.01625,0.09759,0.01324,1
382,473,0.02485,0.14192,0.02133,1
382,491,0.01296,0.07781,0.01056,1
382,541,0.02502,0.11152,0.01635,1
383,459,0.01437,0.09281,0.01771,1
477,383,0.02623,0.06413,0.0084,1
383,492,0.00312,0.01784,0.00268,1
385,384,0.00058,0.03637,0,1
385,384,0.00058,0.03637,0,1
384,501,0.01669,0.11926,0.21744,1
558,385,0.03538,0.21243,0.02883,1
386,393,0.01228,0.07374,0.01001,1
487,386,0.01709,0.0709,0.01203,1
451,387,0.00217,0.01515,0.00248,1
451,387,0.00217,0.01515,0.00248,1
387,457,0.00568,0.02531,0.00371,1
387,493,0.00492,0.03426,0.0056,1
388,407,0.01371,0.06107,0.00896,1
519,388,0.01472,0.06561,0.00962,1
389,437,0.00919,0.06276,0.01068,1
389,437,0.00919,0.06276,0.01068,1
389,491,0.02026,0.04952,0.00648,1
421,390,0.01602,0.10945,0.01862,1
421,390,0.01602,0.10945,0.01862,1
390,493,0.00803,0.03577,0.00525,1
520,390,0.00418,0.02912,0.00476,1
520,390,0.00418,0.02912,0.00476,1
459,391,0.01219,0.05329,0.00812,1
391,537,0.00965,0.04299,0.0063,1
557,392,0.02501,0.10376,0.01761,1
1162,393,0.04152,0.10149,0.01329,1
395,394,0.0013,0.04477,0,1
396,394,0.00148,0.06658,0,1
396,394,0.00148,0.06658,0,1
501,394,0.00611,0.05974,0.11495,1
1313,394,0.00754,0.05386,0.0982,1
395,487,0.00307,0.01981,0.00378,1
397,458,0.00276,0.01883,0.0032,1
397,458,0.00276,0.01883,0.0032,1
399,398,0.00077,0.04468,0,1
399,398,0.00077,0.04468,0,1
400,398,0.00053,0.0395,0,1
400,398,0.00053,0.0395,0,1
400,398,0.00053,0.0395,0,1
398,1451,0.00286,0.02045,0.03728,1
398,1682,0.00028,0.00295,0.01006,1
398,1682,0.00028,0.00295,0.01006,1
399,1303,0.01201,0.0776,0.0148,1
1683,399,0.00321,0.01407,0.00214,1
401,413,0.04121,0.18028,0.02746,1
517,401,0.02053,0.0898,0.01368,1
421,402,0.02109,0.05154,0.00675,1
511,402,0.01931,0.08605,0.01262,1
403,471,0.0036,0.016,0.003,1
403,517,0.00984,0.06854,0.0112,1
403,517,0.00984,0.06854,0.0112,1
403,560,0.00397,0.01648,0.0028,1
404,524,0.01506,0.10289,0.01751,1
434,405,0.00506,0.02099,0.00356,1
405,520,0.02431,0.05942,0.00778,1
502,406,0.03455,0.15396,0.02258,1
406,559,0.05901,0.14424,0.01889,1
407,424,0.00975,0.05854,0.00794,1
469,407,0.01617,0.07075,0.01077,1
424,408,0.01093,0.06561,0.0089,1
408,495,0.01635,0.09341,0.01404,1
408,548,0.03181,0.07775,0.01018,1
410,409,0.00078,0.02871,0,1
410,409,0.00078,0.02871,0,1
443,409,0.00022,0.00224,0.00764,1
443,409,0.00022,0.00224,0.00764,1
409,521,0.00765,0.07956,0.27111,1
409,521,0.00765,0.07956,0.27111,1
409,521,0.00765,0.07956,0.27111,1
444,410,0.00148,0.00957,0.00183,1
444,410,0.00148,0.00957,0.00183,1
444,410,0.00148,0.00957,0.00183,1
449,410,0.00457,0.03186,0.00521,1
449,410,0.00457,0.03186,0.00521,1
449,410,0.00457,0.03186,0.00521,1
412,411,0.00056,0.03546,0,1
412,411,0.00056,0.03546,0,1
412,411,0.00056,0.03546,0,1
443,411,0.0019,0.01971,0.06717,1
443,411,0.0019,0.01971,0.06717,1
458,412,0.00312,0.02015,0.00384,1
458,412,0.00312,0.02015,0.00384,1
477,412,0.00298,0.01925,0.00367,1
477,412,0.00298,0.01925,0.00367,1
413,489,0.01218,0.05428,0.00796,1
415,414,0.00353,0.16159,0,1
416,414,0.00669,0.2458,0,1
417,414,0.00557,0.09157,0,1
414,489,0.00264,0.01804,0.00307,1
555,414,0.03117,0.13891,0.02037,1
418,524,0.00408,0.02784,0.00474,1
418,525,0.00335,0.02332,0.00381,1
418,525,0.00335,0.02332,0.00381,1
420,419,0.00389,0.07962,0,1
420,419,0.00389,0.07962,0,1
456,419,0.00927,0.04053,0.00617,1
419,564,0.00379,0.02643,0.00432,1
419,564,0.00379,0.02643,0.00432,1
422,421,0.00406,0.16879,0,1
497,421,0.01554,0.08876,0.01334,1
423,522,0.0091,0.06213,0.01057,1
423,522,0.0091,0.06213,0.01057,1
423,561,0.02289,0.14783,0.0282,1
423,561,0.02289,0.14783,0.0282,1
425,448,0.00454,0.03104,0.00528,1
425,448,0.00454,0.03104,0.00528,1
425,479,0.01141,0.04991,0.0076,1
425,515,0.0037,0.02577,0.00421,1
425,515,0.0037,0.02577,0.00421,1
427,426,0.0009,0.03263,0,1
428,426,0.00136,0.05833,0,1
429,426,0.00197,0.04935,0,1
430,426,0.00213,0.08417,0,1
431,426,0.00148,0.05744,0,1
432,426,0.00287,0.0718,0,1
433,426,0.00077,0.05841,0,1
426,528,0.00124,0.01287,0.04387,1
426,551,0.00117,0.01146,0.02204,1
478,427,0.00271,0.01748,0.00334,1
478,427,0.00271,0.01748,0.00334,1
427,515,0.00563,0.03924,0.00641,1
427,515,0.00563,0.03924,0.00641,1
435,434,0.00915,0.19147,0,1
439,434,0.00989,0.02376,0.00322,1
434,469,0.00946,0.06459,0.01099,1
434,469,0.00946,0.06459,0.01099,1
434,474,0.00622,0.04017,0.00766,1
434,474,0.00622,0.04017,0.00766,1
436,438,0.013,0.05797,0.0085,1
436,477,0.00316,0.02043,0.0039,1
436,477,0.00316,0.02043,0.0039,1
481,437,0.00346,0.02362,0.00402,1
564,437,0.00473,0.03294,0.00539,1
564,437,0.00473,0.03294,0.00539,1
564,437,0.00473,0.03294,0.00539,1
438,473,0.00973,0.05555,0.00835,1
438,556,0.01855,0.08268,0.01212,1
439,442,0.00681,0.03892,0.00585,1
441,440,0.00121,0.04292,0,1
441,440,0.00121,0.04292,0,1
440,553,0.002,0.02,0.07,1
440,562,0.00137,0.01421,0.04843,1
440,562,0.00137,0.01421,0.04843,1
476,441,0.009,0.0401,0.00588,1
442,526,0.00671,0.0278,0.00472,1
442,538,0.00284,0.01981,0.00324,1
442,538,0.00284,0.01981,0.00324,1
444,443,0.00046,0.01717,0,1
444,443,0.00046,0.01717,0,1
445,443,0.0015,0.06318,0,1
446,443,0.0015,0.05994,0,1
447,443,0.00135,0.06817,0,1
516,443,0.006,0.06,0.115,1
443,553,0.01015,0.07248,0.13214,1
562,443,0.0062,0.06449,0.21975,1
525,444,0.01013,0.05786,0.00869,1
490,448,0.00325,0.01949,0.00265,1
448,550,0.01569,0.08959,0.01346,1
449,527,0.00338,0.02308,0.00393,1
449,527,0.00338,0.02308,0.00393,1
451,450,0.00112,0.06024,0,1
451,450,0.00112,0.06024,0,1
452,450,0.00121,0.05053,0,1
453,450,0.00111,0.04655,0,1
454,450,0.00039,0.02538,0,1
455,450,0.00054,0.02176,0,1
510,450,0.00421,0.04377,0.14917,1
450,521,0.00484,0.05033,0.17151,1
450,551,0.00409,0.03994,0.07686,1
553,450,0.002,0.02,0.07,1
456,476,0.02192,0.09592,0.01461,1
480,456,0.01641,0.07179,0.01093,1
526,457,0.00563,0.02463,0.00375,1
460,459,0.01451,0.58764,0,1
461,459,0.00427,0.20036,0,1
462,459,0.0034,0.12539,0,1
463,459,0.01405,0.24296,0,1
464,459,0.00238,0.09215,0,1
